int	int	string	int	int	int	int	int	string	int	int	int	int	int	int	int	int	int	int	int	int	int	int
RefreshID	NPCID	NPCName	NPCType	NPCLv	MapID	Unknow1	Unknow2	HexPosNPCRefreshAreaChaseArea	PerRefreshNum	RefreshNum	NPCFace	Unknow3	RefreshTime	Unknow4	Unknow5	Unknow6	Unknow7	NPCRoute	StayMinTime	StayMaxTime	RefreshMark	Unknow9
Ë¢ÐÂµã±àºÅ	ID	Ãû×Ö	NPCÀàÐÍ	µÈ¼¶	ËùÔÚµØÍ¼	²»Ã÷	²»Ã÷	"Ê®Áù½øÖÆ×ø±êX,Y|¹ÖÎïË¢ÐÂ·¶Î§|×·»÷·¶Î§"	µ¥´ÎË¢¹ÖÊýÁ¿	Ë¢¹Ö×ÜÊýÁ¿	¹ÖÎïÃæÏò	²»Ã÷	Ë¢ÐÂÊ±¼ä	²»Ã÷	²»Ã÷	²»Ã÷	²»Ã÷	¹ÖÎïÂ·µã	Í£ÁôÊ±¼ä×îÐ¡	Í£ÁôÊ±¼ä×î´ó	Ë¢ÐÂ±êÊ¶	²»Ã÷
63391	20202002	¾«Ó¢É³Ð«	2	255	21100	0	1	7B 00 00 00 3D 00 00 00 03 00 00 00 0C 00 00 00	1	1	0	0	600000	0	0	1	0	 	5	5	0	0	
63403	96	±êÊ¶µã96	2	2	21100	0	1	4F 00 00 00 BB 00 00 00 00 00 00 00 10 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	96	0	
63405	95	±êÊ¶µã95	2	2	21100	0	1	9C 00 00 00 94 00 00 00 00 00 00 00 0F 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	95	0	
63407	94	±êÊ¶µã94	2	2	21100	0	1	20 00 00 00 80 00 00 00 00 00 00 00 0D 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	94	0	
63409	93	±êÊ¶µã93	2	2	21100	0	1	8B 00 00 00 67 00 00 00 00 00 00 00 0E 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	93	0	
63393	20202002	¾«Ó¢É³Ð«	2	255	21100	0	1	7A 00 00 00 41 00 00 00 03 00 00 00 0C 00 00 00	1	1	0	0	600000	0	0	1	0	 	5	5	0	0	
63395	20202001	¾«Ó¢»ÄÉß	2	250	21100	0	1	3F 00 00 00 39 00 00 00 03 00 00 00 0C 00 00 00	1	1	0	0	600000	0	0	1	0	 	5	5	0	0	
63397	20202001	¾«Ó¢»ÄÉß	2	250	21100	0	1	3E 00 00 00 36 00 00 00 03 00 00 00 0C 00 00 00	1	1	0	0	600000	0	0	1	0	 	5	5	0	0	
63353	20202007	¾«Ó¢Á÷É³öù	2	400	21100	0	1	58 00 00 00 9D 00 00 00 03 00 00 00 0A 00 00 00	1	1	0	0	600000	0	0	1	0	 	5	5	0	0	
63411	92	±êÊ¶µã92	2	2	21100	0	1	22 00 00 00 3D 00 00 00 00 00 00 00 0E 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	92	0	
63413	91	±êÊ¶µã91	2	2	21100	0	1	44 00 00 00 5B 00 00 00 00 00 00 00 0F 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	91	0	
63415	90	±êÊ¶µã90	2	2	21100	0	1	A7 00 00 00 4B 00 00 00 00 00 00 00 0F 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	90	0	
63355	20202006	¾«Ó¢ÏÉÈËÕÆ	2	355	21100	0	1	83 00 00 00 8F 00 00 00 03 00 00 00 0A 00 00 00	1	1	0	0	600000	0	0	1	0	 	5	5	0	0	
63365	20202005	¾«Ó¢É³·Ë	2	350	21100	0	1	41 00 00 00 79 00 00 00 03 00 00 00 0C 00 00 00	1	1	0	0	600000	0	0	1	0	 	5	5	0	0	
63373	20202004	¾«Ó¢»ÄÄ®±ª	2	305	21100	0	1	29 00 00 00 66 00 00 00 03 00 00 00 0C 00 00 00	1	1	0	0	600000	0	0	1	0	 	5	5	0	0	
63377	20202004	¾«Ó¢»ÄÄ®±ª	2	305	21100	0	1	28 00 00 00 59 00 00 00 03 00 00 00 10 00 00 00	1	1	0	0	600000	0	0	1	0	 	5	5	0	0	
63379	20202003	¾«Ó¢»ðÅ£	2	300	21100	0	1	A4 00 00 00 77 00 00 00 03 00 00 00 0C 00 00 00	1	1	0	0	600000	0	0	1	0	 	5	5	0	0	
63387	20202002	¾«Ó¢É³Ð«	2	255	21100	0	1	87 00 00 00 44 00 00 00 03 00 00 00 0C 00 00 00	1	1	0	0	600000	0	0	1	0	 	5	5	0	0	
63399	20202001	¾«Ó¢»ÄÉß	2	250	21100	0	1	4C 00 00 00 36 00 00 00 03 00 00 00 02 00 00 00	1	1	0	0	600000	0	0	1	0	 	5	5	0	0	
63401	20202001	¾«Ó¢»ÄÉß	2	250	21100	0	1	4A 00 00 00 31 00 00 00 03 00 00 00 0C 00 00 00	1	1	0	0	600000	0	0	1	0	 	5	5	0	0	
63389	20202002	¾«Ó¢É³Ð«	2	255	21100	0	1	89 00 00 00 40 00 00 00 03 00 00 00 0C 00 00 00	1	1	0	0	600000	0	0	1	0	 	5	5	0	0	
63357	20202006	¾«Ó¢ÏÉÈËÕÆ	2	355	21100	0	1	7B 00 00 00 86 00 00 00 03 00 00 00 0A 00 00 00	1	1	0	0	600000	0	0	1	0	 	5	5	0	0	
63359	20202006	¾«Ó¢ÏÉÈËÕÆ	2	355	21100	0	1	81 00 00 00 93 00 00 00 03 00 00 00 0A 00 00 00	1	1	0	0	600000	0	0	1	0	 	5	5	0	0	
63347	20202007	¾«Ó¢Á÷É³öù	2	400	21100	0	1	5D 00 00 00 8F 00 00 00 03 00 00 00 0A 00 00 00	1	1	0	0	600000	0	0	1	0	 	5	5	0	0	
63349	20202007	¾«Ó¢Á÷É³öù	2	400	21100	0	1	5D 00 00 00 9E 00 00 00 03 00 00 00 0A 00 00 00	1	1	0	0	600000	0	0	1	0	 	5	5	0	0	
63367	20202005	¾«Ó¢É³·Ë	2	350	21100	0	1	46 00 00 00 79 00 00 00 03 00 00 00 0C 00 00 00	1	1	0	0	600000	0	0	1	0	 	5	5	0	0	
63369	20202005	¾«Ó¢É³·Ë	2	350	21100	0	1	3A 00 00 00 7F 00 00 00 03 00 00 00 0C 00 00 00	1	1	0	0	600000	0	0	1	0	 	5	5	0	0	
80163	20302004	¾«Ó¢º£Å£	2	175	21110	0	1	33 00 00 00 4A 00 00 00 03 00 00 00 0A 00 00 00	2	2	0	0	10000	0	0	1	0	 	5	5	0	0	
80142	0	charName	0	0	21110	0	1	11 00 00 00 5C 00 00 00 00 00 00 00 0E 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	96	0	
80143	20302002	¾«Ó¢ÓãÑý	2	140	21110	0	1	5E 00 00 00 36 00 00 00 03 00 00 00 0C 00 00 00	2	2	0	0	10000	0	0	1	0	 	5	5	0	0	
80151	20302002	¾«Ó¢ÓãÑý	2	140	21110	0	1	5E 00 00 00 3A 00 00 00 03 00 00 00 0A 00 00 00	2	2	0	0	10000	0	0	1	0	 	5	5	0	0	
80152	20302003	¾«Ó¢º£Ê¯¾«	2	155	21110	0	1	5F 00 00 00 7C 00 00 00 03 00 00 00 0C 00 00 00	2	2	0	0	10000	0	0	1	0	 	5	5	0	0	
80153	20302003	¾«Ó¢º£Ê¯¾«	2	155	21110	0	1	5F 00 00 00 80 00 00 00 03 00 00 00 0C 00 00 00	2	2	0	0	10000	0	0	1	0	 	5	5	0	0	
80154	20302001	¾«Ó¢ÀÇÖë	2	100	21110	0	1	83 00 00 00 5A 00 00 00 03 00 00 00 0A 00 00 00	2	2	0	0	10000	0	0	1	0	 	5	5	0	0	
80155	20302001	¾«Ó¢ÀÇÖë	2	100	21110	0	1	83 00 00 00 5E 00 00 00 03 00 00 00 0A 00 00 00	2	2	0	0	10000	0	0	1	0	 	5	5	0	0	
80136	0	charName	0	0	21110	0	1	84 00 00 00 37 00 00 00 00 00 00 00 0B 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	90	0	
80137	0	charName	0	0	21110	0	1	84 00 00 00 80 00 00 00 00 00 00 00 0C 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	91	0	
80138	0	charName	0	0	21110	0	1	5E 00 00 00 0E 00 00 00 00 00 00 00 0A 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	92	0	
80139	0	charName	0	0	21110	0	1	61 00 00 00 A6 00 00 00 00 00 00 00 08 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	93	0	
80140	0	charName	0	0	21110	0	1	33 00 00 00 90 00 00 00 00 00 00 00 0A 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	95	0	
80141	0	charName	0	0	21110	0	1	34 00 00 00 25 00 00 00 00 00 00 00 0A 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	94	0	
80156	20302006	¾«Ó¢µØÁú	2	230	21110	0	1	12 00 00 00 39 00 00 00 03 00 00 00 0A 00 00 00	2	2	0	0	10000	0	0	1	0	 	5	5	0	0	
80157	20302006	¾«Ó¢µØÁú	2	230	21110	0	1	12 00 00 00 3C 00 00 00 03 00 00 00 0A 00 00 00	2	2	0	0	10000	0	0	1	0	 	5	5	0	0	
80158	20302007	¾«Ó¢±ù¹ÇÑý	2	260	21110	0	1	12 00 00 00 7A 00 00 00 03 00 00 00 0A 00 00 00	2	2	0	0	10000	0	0	1	0	 	5	5	0	0	
80159	20302007	¾«Ó¢±ù¹ÇÑý	2	260	21110	0	1	12 00 00 00 7D 00 00 00 03 00 00 00 0A 00 00 00	2	2	0	0	10000	0	0	1	0	 	5	5	0	0	
80160	20302005	¾«Ó¢º£¶·Ê¿	2	210	21110	0	1	33 00 00 00 6C 00 00 00 03 00 00 00 0A 00 00 00	2	2	0	0	10000	0	0	1	0	 	5	5	0	0	
80161	20302005	¾«Ó¢º£¶·Ê¿	2	210	21110	0	1	33 00 00 00 70 00 00 00 03 00 00 00 0A 00 00 00	2	2	0	0	10000	0	0	1	0	 	5	5	0	0	
80162	20302004	¾«Ó¢º£Å£	2	175	21110	0	1	33 00 00 00 46 00 00 00 03 00 00 00 0A 00 00 00	2	2	0	0	10000	0	0	1	0	 	5	5	0	0	
176	0	charName	0	0	31010	0	1	06 00 00 00 19 00 00 00 00 00 00 00 28 00 00 00	1	1	96	0	0	0	0	1	0	 	5	5	101	0	
1001	0	charName	0	0	31020	0	1	0D 00 00 00 38 00 00 00 00 00 00 00 0A 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	93	0	
1002	30301001	¾«Ó¢»¤ÎÀ	2	160	31020	0	1	43 00 00 00 38 00 00 00 02 00 00 00 07 00 00 00	2	2	0	0	10000	0	0	1	0	 	5	5	0	0	
1003	0	charName	0	0	31020	0	1	1A 00 00 00 60 00 00 00 00 00 00 00 0C 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	94	0	
1005	0	charName	0	0	31020	0	1	53 00 00 00 56 00 00 00 00 00 00 00 0C 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	91	0	
996	0	charName	0	0	31020	0	1	24 00 00 00 27 00 00 00 00 00 00 00 0F 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	90	0	
997	30301001	¾«Ó¢»¤ÎÀ	2	160	31020	0	1	3F 00 00 00 35 00 00 00 02 00 00 00 07 00 00 00	2	2	0	0	10000	0	0	1	0	 	5	5	0	0	
998	0	charName	0	0	31020	0	1	47 00 00 00 0A 00 00 00 00 00 00 00 0F 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	95	0	
999	0	charName	0	0	31020	0	1	6D 00 00 00 2B 00 00 00 00 00 00 00 0C 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	96	0	
1000	0	charName	0	0	31020	0	1	40 00 00 00 6B 00 00 00 00 00 00 00 0A 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	92	0	
1414	0	charName	0	0	31030	0	1	12 00 00 00 67 00 00 00 00 00 00 00 0A 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	93	0	
1415	30301002	¾«Ó¢»¤ÎÀ	2	180	31030	0	1	4E 00 00 00 40 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	10000	0	0	1	0	 	5	5	0	0	
1416	0	charName	0	0	31030	0	1	5F 00 00 00 1E 00 00 00 00 00 00 00 0C 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	90	0	
45092	30301002	¾«Ó¢»¤ÎÀ	2	180	31030	0	1	4F 00 00 00 44 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	10000	0	0	1	0	 	5	5	0	0	
45093	30301002	¾«Ó¢»¤ÎÀ	2	180	31030	0	1	4C 00 00 00 43 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	10000	0	0	1	0	 	5	5	0	0	
45094	30301002	¾«Ó¢»¤ÎÀ	2	180	31030	0	1	4B 00 00 00 40 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	10000	0	0	1	0	 	5	5	0	0	
970	0	charName	0	0	31030	0	1	12 00 00 00 1D 00 00 00 00 00 00 00 0A 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	91	0	
1004	0	charName	0	0	31030	0	1	20 00 00 00 43 00 00 00 00 00 00 00 0C 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	92	0	
1413	0	charName	0	0	31030	0	1	5D 00 00 00 62 00 00 00 00 00 00 00 0A 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	94	0	
66566	0	charName	0	0	31040	0	1	37 00 00 00 37 00 00 00 09 00 00 00 0F 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	206	0	
66568	0	charName	0	0	31040	0	1	37 00 00 00 37 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	210	0	
66554	0	charName	0	0	31040	0	1	10 00 00 00 22 00 00 00 03 00 00 00 46 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	207	0	
66556	0	charName	0	0	31040	0	1	3B 00 00 00 13 00 00 00 09 00 00 00 14 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	201	0	
66558	0	charName	0	0	31040	0	1	37 00 00 00 37 00 00 00 09 00 00 00 14 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	205	0	
66560	0	charName	0	0	31040	0	1	3B 00 00 00 13 00 00 00 09 00 00 00 0F 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	202	0	
66562	0	charName	0	0	31040	0	1	3B 00 00 00 13 00 00 00 09 00 00 00 0F 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	203	0	
66564	0	charName	0	0	31040	0	1	37 00 00 00 37 00 00 00 09 00 00 00 0F 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	204	0	
263	101	±êÊ¶µã101	2	2	31080	0	1	0B 00 00 00 1B 00 00 00 03 00 00 00 1E 00 00 00	2	2	0	0	0	0	0	1	0	 	5	5	101	0	
922	101	±êÊ¶µã101	2	2	31080	0	1	0D 00 00 00 0E 00 00 00 03 00 00 00 1E 00 00 00	2	2	0	0	0	0	0	1	0	 	5	5	102	0	
924	101	±êÊ¶µã101	2	2	31080	0	1	10 00 00 00 1B 00 00 00 03 00 00 00 1E 00 00 00	2	2	0	0	0	0	0	1	0	 	5	5	103	0	
925	101	±êÊ¶µã101	2	2	31080	0	1	0A 00 00 00 11 00 00 00 03 00 00 00 1E 00 00 00	2	2	0	0	0	0	0	1	0	 	5	5	104	0	
929	101	±êÊ¶µã101	2	2	31080	0	1	19 00 00 00 0D 00 00 00 03 00 00 00 1E 00 00 00	2	2	0	0	0	0	0	1	0	 	5	5	109	0	
930	101	±êÊ¶µã101	2	2	31080	0	1	0C 00 00 00 15 00 00 00 03 00 00 00 1E 00 00 00	2	2	0	0	0	0	0	1	0	 	5	5	110	0	
945	101	±êÊ¶µã101	2	2	31080	0	1	11 00 00 00 15 00 00 00 03 00 00 00 1E 00 00 00	2	2	0	0	0	0	0	1	0	 	5	5	115	0	
946	101	±êÊ¶µã101	2	2	31080	0	1	1B 00 00 00 14 00 00 00 03 00 00 00 1E 00 00 00	2	2	0	0	0	0	0	1	0	 	5	5	116	0	
947	101	±êÊ¶µã101	2	2	31080	0	1	18 00 00 00 1A 00 00 00 03 00 00 00 1E 00 00 00	2	2	0	0	0	0	0	1	0	 	5	5	117	0	
948	101	±êÊ¶µã101	2	2	31080	0	1	1D 00 00 00 0F 00 00 00 03 00 00 00 1E 00 00 00	2	2	0	0	0	0	0	1	0	 	5	5	118	0	
926	101	±êÊ¶µã101	2	2	31080	0	1	16 00 00 00 16 00 00 00 03 00 00 00 1E 00 00 00	2	2	0	0	0	0	0	1	0	 	5	5	105	0	
927	101	±êÊ¶µã101	2	2	31080	0	1	14 00 00 00 1E 00 00 00 03 00 00 00 1E 00 00 00	2	2	0	0	0	0	0	1	0	 	5	5	107	0	
928	101	±êÊ¶µã101	2	2	31080	0	1	1C 00 00 00 18 00 00 00 03 00 00 00 1E 00 00 00	2	2	0	0	0	0	0	1	0	 	5	5	108	0	
941	101	±êÊ¶µã101	2	2	31080	0	1	0C 00 00 00 09 00 00 00 03 00 00 00 1E 00 00 00	2	2	0	0	0	0	0	1	0	 	5	5	111	0	
942	101	±êÊ¶µã101	2	2	31080	0	1	16 00 00 00 11 00 00 00 03 00 00 00 1E 00 00 00	2	2	0	0	0	0	0	1	0	 	5	5	112	0	
943	101	±êÊ¶µã101	2	2	31080	0	1	16 00 00 00 09 00 00 00 03 00 00 00 1E 00 00 00	2	2	0	0	0	0	0	1	0	 	5	5	113	0	
950	101	±êÊ¶µã101	2	2	31080	0	1	12 00 00 00 10 00 00 00 03 00 00 00 1E 00 00 00	2	2	0	0	0	0	0	1	0	 	5	5	120	0	
1246	101	±êÊ¶µã101	2	2	31080	0	1	14 00 00 00 13 00 00 00 03 00 00 00 1E 00 00 00	2	2	0	0	0	0	0	1	0	 	5	5	106	0	
949	101	±êÊ¶µã101	2	2	31080	0	1	12 00 00 00 0B 00 00 00 03 00 00 00 1E 00 00 00	2	2	0	0	0	0	0	1	0	 	5	5	119	0	
944	101	±êÊ¶µã101	2	2	31080	0	1	0F 00 00 00 07 00 00 00 03 00 00 00 1E 00 00 00	2	2	0	0	0	0	0	1	0	 	5	5	114	0	
24436	0	charName	0	0	31090	0	1	0E 00 00 00 2C 00 00 00 00 00 00 00 3C 00 00 00	1	1	128	0	0	0	0	1	0	 	5	5	204	0	
783	0	charName	0	0	31110	0	1	0F 00 00 00 11 00 00 00 00 00 00 00 1E 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	101	0	
68341	0	charName	0	0	31110	0	1	34 00 00 00 0D 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	102	0	
241	0	charName	0	0	31130	0	1	10 00 00 00 10 00 00 00 00 00 00 00 1E 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	101	0	
785	0	charName	0	0	31140	0	1	0F 00 00 00 0E 00 00 00 08 00 00 00 0F 00 00 00	1	1	0	0	5	0	0	1	0	 	5	5	101	0	
786	0	charName	0	0	31140	0	1	0F 00 00 00 0E 00 00 00 08 00 00 00 0F 00 00 00	3	3	0	0	5	0	0	1	0	 	5	5	102	0	
913	31501005	¾«Ó¢ÀÇÑý	2	300	31150	0	1	3C 00 00 00 88 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
917	0	charName	0	0	31150	0	1	9A 00 00 00 C1 00 00 00 00 00 00 00 0C 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	95	0	
918	31501002	¾«Ó¢Ê¯¾«	2	210	31150	0	1	94 00 00 00 4D 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
921	31501005	¾«Ó¢ÀÇÑý	2	300	31150	0	1	3C 00 00 00 86 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
995	31501007	¾«Ó¢´Ì¹Ç±ùÑý	2	350	31150	0	1	74 00 00 00 A9 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
986	31501002	¾«Ó¢Ê¯¾«	2	210	31150	0	1	34 00 00 00 5F 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
987	31501007	¾«Ó¢´Ì¹Ç±ùÑý	2	350	31150	0	1	4E 00 00 00 E4 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
988	31501002	¾«Ó¢Ê¯¾«	2	210	31150	0	1	34 00 00 00 61 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
989	31501004	¾«Ó¢µØÁú	2	270	31150	0	1	48 00 00 00 57 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
990	31501007	¾«Ó¢´Ì¹Ç±ùÑý	2	350	31150	0	1	83 00 00 00 DE 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
991	31501002	¾«Ó¢Ê¯¾«	2	210	31150	0	1	8A 00 00 00 66 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
992	31501008	¾«Ó¢Ä§×åÏÈ·æ	2	390	31150	0	1	4F 00 00 00 B3 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
993	31501006	¾«Ó¢·ÉÉß	2	320	31150	0	1	A5 00 00 00 90 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
994	31501007	¾«Ó¢´Ì¹Ç±ùÑý	2	350	31150	0	1	77 00 00 00 A9 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
906	31501003	¾«Ó¢º£Å£	2	240	31150	0	1	79 00 00 00 75 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
907	31501005	¾«Ó¢ÀÇÑý	2	300	31150	0	1	26 00 00 00 93 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
908	31501001	¾«Ó¢ÀÇÖë	2	180	31150	0	1	7E 00 00 00 4C 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
909	31501001	¾«Ó¢ÀÇÖë	2	180	31150	0	1	91 00 00 00 3F 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
910	31501005	¾«Ó¢ÀÇÑý	2	300	31150	0	1	26 00 00 00 91 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
911	31501006	¾«Ó¢·ÉÉß	2	320	31150	0	1	A5 00 00 00 92 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
912	0	charName	0	0	31150	0	1	32 00 00 00 AA 00 00 00 00 00 00 00 0C 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	97	0	
932	31501002	¾«Ó¢Ê¯¾«	2	210	31150	0	1	89 00 00 00 66 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
914	31501002	¾«Ó¢Ê¯¾«	2	210	31150	0	1	94 00 00 00 50 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
915	31501001	¾«Ó¢ÀÇÖë	2	180	31150	0	1	7E 00 00 00 4E 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
937	0	charName	0	0	31150	0	1	58 00 00 00 4D 00 00 00 00 00 00 00 0C 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	93	0	
938	31501007	¾«Ó¢´Ì¹Ç±ùÑý	2	350	31150	0	1	85 00 00 00 DE 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
939	0	charName	0	0	31150	0	1	65 00 00 00 87 00 00 00 00 00 00 00 0C 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	92	0	
940	0	charName	0	0	31150	0	1	90 00 00 00 78 00 00 00 00 00 00 00 0C 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	91	0	
980	31501006	¾«Ó¢·ÉÉß	2	320	31150	0	1	AA 00 00 00 9F 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
916	31501004	¾«Ó¢µØÁú	2	270	31150	0	1	48 00 00 00 59 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
919	31501008	¾«Ó¢Ä§×åÏÈ·æ	2	390	31150	0	1	2B 00 00 00 CB 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
920	31501008	¾«Ó¢Ä§×åÏÈ·æ	2	390	31150	0	1	2B 00 00 00 CD 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
923	0	charName	0	0	31150	0	1	65 00 00 00 CC 00 00 00 00 00 00 00 0C 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	96	0	
981	31501006	¾«Ó¢·ÉÉß	2	320	31150	0	1	AA 00 00 00 9D 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
982	0	charName	0	0	31150	0	1	AD 00 00 00 56 00 00 00 00 00 00 00 0C 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	90	0	
983	31501007	¾«Ó¢´Ì¹Ç±ùÑý	2	350	31150	0	1	50 00 00 00 E4 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
984	31501001	¾«Ó¢ÀÇÖë	2	180	31150	0	1	8F 00 00 00 3F 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
985	31501008	¾«Ó¢Ä§×åÏÈ·æ	2	390	31150	0	1	4F 00 00 00 B1 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
933	0	charName	0	0	31150	0	1	24 00 00 00 74 00 00 00 00 00 00 00 0C 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	94	0	
934	31501003	¾«Ó¢º£Å£	2	240	31150	0	1	65 00 00 00 69 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
935	31501003	¾«Ó¢º£Å£	2	240	31150	0	1	79 00 00 00 72 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
936	31501003	¾«Ó¢º£Å£	2	240	31150	0	1	65 00 00 00 67 00 00 00 02 00 00 00 03 00 00 00	2	2	0	0	3	0	0	1	0	 	5	5	0	0	
741	0	charName	0	0	31160	0	1	29 00 00 00 78 00 00 00 03 00 00 00 0F 00 00 00	2	2	0	0	2	0	0	1	0	 	5	5	104	0	
854	0	charName	0	0	31160	0	1	42 00 00 00 70 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	101	0	
884	0	charName	0	0	31160	0	1	74 00 00 00 1B 00 00 00 03 00 00 00 0F 00 00 00	2	2	0	0	2	0	0	1	0	 	5	5	104	0	
1033	0	charName	0	0	31160	0	1	1F 00 00 00 2F 00 00 00 00 00 00 00 0F 00 00 00	1	1	0	0	0	0	0	1	0	 	5	5	102	0	
